"State","District","Crop","Season","Area-2023-24","Production-2023-24","Yield-2023-24"
"Bihar","Darbhanga","Cereals","Summer","0.07","0.24","3627.00"
"Bihar","Darbhanga","Cereals","Total","2.05","6.40","3118.00"
"Bihar","Darbhanga","Tur","Kharif","0.01","0.01","1346.00"
"Bihar","Darbhanga","Tur","Total","0.01","0.01","1346.00"
"Bihar","Darbhanga","Gram","Rabi","0.21","0.20","974.00"
"Bihar","Darbhanga","Gram","Total","0.21","0.20","974.00"
"Bihar","Darbhanga","Urad","Kharif","0.00","0.00","944.00"
"Bihar","Darbhanga","Urad","Total","0.00","0.00","944.00"
"Bihar","Darbhanga","Moong","Kharif","0.00","0.00","895.00"
"Bihar","Darbhanga","Moong","Summer","0.05","0.02","443.00"
"Bihar","Darbhanga","Moong","Total","0.05","0.03","468.00"
"Bihar","Darbhanga","Lentil","Rabi","0.03","0.02","702.00"
"Bihar","Darbhanga","Lentil","Total","0.03","0.02","702.00"
"Bihar","Darbhanga","Other Pulses","Rabi","0.02","0.02","930.00"
"Bihar","Darbhanga","Other Pulses","Total","0.02","0.02","930.00"
"Bihar","Darbhanga","Total Pulses","Total","0.32","0.28","867.00"
"Bihar","Darbhanga","Total Food Grains","Kharif","1.00","2.04","2032.00"
"Bihar","Darbhanga","Total Food Grains","Rabi","1.25","4.38","3496.00"
"Bihar","Darbhanga","Total Food Grains","Summer","0.12","0.26","2225.00"
"Bihar","Darbhanga","Total Food Grains","Total","2.37","6.68","2815.00"
"Bihar","Gaya","Rice","Kharif","0.85","2.08","2464.00"
"Bihar","Gaya","Rice","Total","0.85","2.08","2464.00"
"Bihar","Gaya","Wheat","Rabi","0.76","2.12","2787.00"
"Bihar","Gaya","Wheat","Total","0.76","2.12","2787.00"
"Bihar","Gaya","Maize","Kharif","0.00","0.01","2855.00"
"Bihar","Gaya","Maize","Rabi","0.00","0.03","7262.00"
"Bihar","Gaya","Maize","Summer","0.00","0.01","5658.00"
"Bihar","Gaya","Maize","Total","0.01","0.05","5943.00"
"Bihar","Gaya","Barley","Rabi","0.01","0.02","2319.00"
"Bihar","Gaya","Barley","Total","0.01","0.02","2319.00"
"Bihar","Gaya","Ragi","Kharif","0.00","0.00","872.00"
"Bihar","Gaya","Ragi","Total","0.00","0.00","872.00"
"Bihar","Gaya","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","872.00"
"Bihar","Gaya","Shree Anna /Nutri Cereals","Total","0.00","0.00","872.00"
"Bihar","Gaya","Nutri/Coarse Cereals","Kharif","0.00","0.01","2225.00"
"Bihar","Gaya","Nutri/Coarse Cereals","Rabi","0.01","0.06","3955.00"
"Bihar","Gaya","Nutri/Coarse Cereals","Summer","0.00","0.01","5658.00"
"Bihar","Gaya","Nutri/Coarse Cereals","Total","0.02","0.07","3836.00"
"Bihar","Gaya","Cereals","Kharif","0.85","2.09","2464.00"
"Bihar","Gaya","Cereals","Rabi","0.77","2.17","2809.00"
"Bihar","Gaya","Cereals","Summer","0.00","0.01","5658.00"
"Bihar","Gaya","Cereals","Total","1.62","4.27","2631.00"
"Bihar","Gaya","Tur","Kharif","0.02","0.02","940.00"
"Bihar","Gaya","Tur","Total","0.02","0.02","940.00"
"Bihar","Gaya","Gram","Rabi","0.06","0.06","1003.00"
"Bihar","Gaya","Gram","Total","0.06","0.06","1003.00"
"Bihar","Gaya","Urad","Kharif","0.00","0.00","912.00"
"Bihar","Gaya","Urad","Total","0.00","0.00","912.00"
"Bihar","Gaya","Moong","Kharif","0.00","0.00","895.00"
"Bihar","Gaya","Moong","Summer","0.02","0.01","526.00"
"Bihar","Gaya","Moong","Total","0.02","0.01","569.00"
"Bihar","Gaya","Lentil","Rabi","0.06","0.05","830.00"
"Bihar","Gaya","Lentil","Total","0.06","0.05","830.00"
"Bihar","Gaya","Other Pulses","Kharif","0.01","0.01","946.00"
"Bihar","Gaya","Other Pulses","Rabi","0.01","0.01","868.00"
"Bihar","Gaya","Other Pulses","Total","0.02","0.02","901.00"
"Bihar","Gaya","Total Pulses","Total","0.17","0.15","878.00"
"Bihar","Gaya","Total Food Grains","Kharif","0.88","2.12","2415.00"
"Bihar","Gaya","Total Food Grains","Rabi","0.90","2.29","2543.00"
"Bihar","Gaya","Total Food Grains","Summer","0.02","0.02","978.00"
"Bihar","Gaya","Total Food Grains","Total","1.79","4.42","2466.00"
"Bihar","Gopalganj","Rice","Kharif","0.49","0.70","1438.00"
"Bihar","Gopalganj","Rice","Total","0.49","0.70","1438.00"
"Bihar","Gopalganj","Wheat","Rabi","0.66","2.09","3159.00"
"Bihar","Gopalganj","Wheat","Total","0.66","2.09","3159.00"
"Bihar","Gopalganj","Maize","Kharif","0.05","0.17","3476.00"
"Bihar","Gopalganj","Maize","Rabi","0.04","0.17","4828.00"
"Bihar","Gopalganj","Maize","Summer","0.00","0.02","5713.00"
"Bihar","Gopalganj","Maize","Total","0.09","0.36","4112.00"
"Bihar","Gopalganj","Barley","Rabi","0.01","0.02","1641.00"
"Bihar","Gopalganj","Barley","Total","0.01","0.02","1641.00"
"Bihar","Gopalganj","Ragi","Kharif","0.00","0.00","704.00"
"Bihar","Gopalganj","Ragi","Total","0.00","0.00","704.00"
"Bihar","Gopalganj","Small Millets","Kharif","0.00","0.00","744.00"
"Bihar","Gopalganj","Small Millets","Total","0.00","0.00","744.00"
"Bihar","Gopalganj","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","727.00"
"Bihar","Gopalganj","Shree Anna /Nutri Cereals","Total","0.00","0.00","727.00"
"Bihar","Gopalganj","Nutri/Coarse Cereals","Kharif","0.05","0.17","3374.00"
"Bihar","Gopalganj","Nutri/Coarse Cereals","Rabi","0.05","0.20","3985.00"
"Bihar","Gopalganj","Nutri/Coarse Cereals","Summer","0.00","0.02","5713.00"
"Bihar","Gopalganj","Nutri/Coarse Cereals","Total","0.10","0.38","3737.00"
"Bihar","Gopalganj","Cereals","Kharif","0.54","0.87","1618.00"
"Bihar","Gopalganj","Cereals","Rabi","0.71","2.28","3216.00"
"Bihar","Gopalganj","Cereals","Summer","0.00","0.02","5713.00"
"Bihar","Gopalganj","Cereals","Total","1.25","3.17","2534.00"
"Bihar","Gopalganj","Tur","Kharif","0.00","0.00","1680.00"
"Bihar","Gopalganj","Tur","Total","0.00","0.00","1680.00"
"Bihar","Gopalganj","Gram","Rabi","0.00","0.00","974.00"
"Bihar","Gopalganj","Gram","Total","0.00","0.00","974.00"
"Bihar","Gopalganj","Moong","Summer","0.00","0.00","883.00"
"Bihar","Gopalganj","Moong","Total","0.00","0.00","883.00"
"Bihar","Gopalganj","Lentil","Rabi","0.00","0.00","790.00"
"Bihar","Gopalganj","Lentil","Total","0.00","0.00","790.00"
"Bihar","Gopalganj","Other Pulses","Kharif","0.00","0.00","760.00"
"Bihar","Gopalganj","Other Pulses","Rabi","0.01","0.01","1000.00"
"Bihar","Gopalganj","Other Pulses","Total","0.01","0.01","996.00"
"Bihar","Gopalganj","Total Pulses","Total","0.02","0.02","1037.00"
"Bihar","Gopalganj","Total Food Grains","Kharif","0.54","0.88","1618.00"
"Bihar","Gopalganj","Total Food Grains","Rabi","0.72","2.30","3170.00"
"Bihar","Gopalganj","Total Food Grains","Summer","0.01","0.02","3122.00"
"Bihar","Gopalganj","Total Food Grains","Total","1.27","3.20","2510.00"
"Bihar","Jamui","Rice","Kharif","0.39","1.06","2734.00"
"Bihar","Jamui","Rice","Total","0.39","1.06","2734.00"
"Bihar","Jamui","Wheat","Rabi","0.22","0.62","2829.00"
"Bihar","Jamui","Wheat","Total","0.22","0.62","2829.00"
"Bihar","Jamui","Maize","Kharif","0.02","0.05","2806.00"
"Bihar","Jamui","Maize","Rabi","0.00","0.01","2426.00"
"Bihar","Jamui","Maize","Summer","0.00","0.01","5426.00"
"Bihar","Jamui","Maize","Total","0.02","0.07","2850.00"
"Bihar","Jamui","Barley","Rabi","0.00","0.00","1641.00"
"Bihar","Jamui","Barley","Total","0.00","0.00","1641.00"
"Bihar","Jamui","Nutri/Coarse Cereals","Kharif","0.02","0.05","2806.00"
"Bihar","Jamui","Nutri/Coarse Cereals","Rabi","0.01","0.01","2221.00"
"Bihar","Jamui","Nutri/Coarse Cereals","Summer","0.00","0.01","5426.00"
"Bihar","Jamui","Nutri/Coarse Cereals","Total","0.02","0.07","2786.00"
"Bihar","Jamui","Cereals","Kharif","0.41","1.12","2737.00"
"Bihar","Jamui","Cereals","Rabi","0.22","0.63","2816.00"
"Bihar","Jamui","Cereals","Summer","0.00","0.01","5426.00"
"Bihar","Jamui","Cereals","Total","0.63","1.75","2769.00"
"Bihar","Jamui","Tur","Kharif","0.01","0.01","819.00"
"Bihar","Jamui","Tur","Total","0.01","0.01","819.00"
"Bihar","Jamui","Gram","Rabi","0.03","0.02","669.00"
"Bihar","Jamui","Gram","Total","0.03","0.02","669.00"
"Bihar","Jamui","Moong","Kharif","0.00","0.00","714.00"
"Bihar","Jamui","Moong","Summer","0.00","0.00","557.00"
"Bihar","Jamui","Moong","Total","0.00","0.00","559.00"
"Bihar","Jamui","Lentil","Rabi","0.02","0.01","555.00"
"Bihar","Jamui","Lentil","Total","0.02","0.01","555.00"
"Bihar","Jamui","Other Pulses","Kharif","0.01","0.01","930.00"
"Bihar","Jamui","Other Pulses","Rabi","0.00","0.00","682.00"
"Bihar","Jamui","Other Pulses","Total","0.01","0.01","919.00"
"Bihar","Jamui","Total Pulses","Total","0.07","0.05","693.00"
"Bihar","Jamui","Total Food Grains","Kharif","0.43","1.13","2642.00"
"Bihar","Jamui","Total Food Grains","Rabi","0.27","0.66","2419.00"
"Bihar","Jamui","Total Food Grains","Summer","0.00","0.01","1811.00"
"Bihar","Jamui","Total Food Grains","Total","0.71","1.80","2551.00"
"Bihar","Jehanabad","Rice","Kharif","0.46","1.37","2954.00"
"Bihar","Jehanabad","Rice","Total","0.46","1.37","2954.00"
"Bihar","Jehanabad","Wheat","Rabi","0.36","1.14","3187.00"
"Bihar","Jehanabad","Wheat","Total","0.36","1.14","3187.00"
"Bihar","Jehanabad","Maize","Kharif","0.00","0.00","2692.00"
"Bihar","Jehanabad","Maize","Rabi","0.00","0.03","7262.00"
"Bihar","Jehanabad","Maize","Summer","0.00","0.01","5970.00"
"Bihar","Jehanabad","Maize","Total","0.01","0.04","6822.00"
"Bihar","Jehanabad","Barley","Rabi","0.00","0.00","1975.00"
"Bihar","Jehanabad","Barley","Total","0.00","0.00","1975.00"
"Bihar","Jehanabad","Jowar","Kharif","0.00","0.00","1076.00"
"Bihar","Jehanabad","Jowar","Total","0.00","0.00","1076.00"
"Bihar","Jehanabad","Bajra","Kharif","0.00","",""
"Bihar","Jehanabad","Bajra","Total","0.00","",""
"Bihar","Jehanabad","Ragi","Kharif","0.00","0.00","872.00"
"Bihar","Jehanabad","Ragi","Total","0.00","0.00","872.00"
"Bihar","Jehanabad","Small Millets","Kharif","0.00","0.00","1194.00"
"Bihar","Jehanabad","Small Millets","Total","0.00","0.00","1194.00"
"Bihar","Jehanabad","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","1062.00"
"Bihar","Jehanabad","Shree Anna /Nutri Cereals","Total","0.00","0.00","1062.00"
"Bihar","Jehanabad","Nutri/Coarse Cereals","Kharif","0.00","0.00","1242.00"
"Bihar","Jehanabad","Nutri/Coarse Cereals","Rabi","0.00","0.03","6291.00"
"Bihar","Jehanabad","Nutri/Coarse Cereals","Summer","0.00","0.01","5970.00"
"Bihar","Jehanabad","Nutri/Coarse Cereals","Total","0.01","0.04","5398.00"
"Bihar","Jehanabad","Cereals","Kharif","0.47","1.37","2950.00"
"Bihar","Jehanabad","Cereals","Rabi","0.36","1.17","3227.00"
"Bihar","Jehanabad","Cereals","Summer","0.00","0.01","5970.00"
"Bihar","Jehanabad","Cereals","Total","0.83","2.55","3076.00"
"Bihar","Jehanabad","Tur","Kharif","0.00","0.00","2215.00"
"Bihar","Jehanabad","Tur","Total","0.00","0.00","2215.00"
"Bihar","Jehanabad","Gram","Rabi","0.03","0.04","1119.00"
"Bihar","Jehanabad","Gram","Total","0.03","0.04","1119.00"
"Bihar","Jehanabad","Urad","Kharif","0.00","0.00","955.00"
"Bihar","Jehanabad","Urad","Total","0.00","0.00","955.00"
"Bihar","Jehanabad","Moong","Kharif","0.00","0.00","875.00"
"Bihar","Jehanabad","Moong","Summer","0.00","0.00","635.00"
"Bihar","Jehanabad","Moong","Total","0.00","0.00","804.00"
"Bihar","Jehanabad","Lentil","Rabi","0.07","0.06","876.00"
"Bihar","Jehanabad","Lentil","Total","0.07","0.06","876.00"
"Bihar","Jehanabad","Other Pulses","Kharif","0.00","0.00","821.00"
"Bihar","Jehanabad","Other Pulses","Rabi","0.03","0.03","1014.00"
"Bihar","Jehanabad","Other Pulses","Total","0.03","0.03","1011.00"
"Bihar","Jehanabad","Total Pulses","Total","0.14","0.13","965.00"
"Bihar","Jehanabad","Total Food Grains","Kharif","0.47","1.38","2933.00"
"Bihar","Jehanabad","Total Food Grains","Rabi","0.49","1.29","2624.00"
"Bihar","Jehanabad","Total Food Grains","Summer","0.00","0.01","3509.00"
"Bihar","Jehanabad","Total Food Grains","Total","0.96","2.68","2776.00"
"Bihar","Kaimur (Bhabua)","Rice","Kharif","1.39","4.48","3225.00"
"Bihar","Kaimur (Bhabua)","Rice","Total","1.39","4.48","3225.00"
"Bihar","Kaimur (Bhabua)","Wheat","Rabi","1.13","3.40","3024.00"
"Bihar","Kaimur (Bhabua)","Wheat","Total","1.13","3.40","3024.00"
"Bihar","Kaimur (Bhabua)","Maize","Kharif","0.00","0.00","2284.00"
"Bihar","Kaimur (Bhabua)","Maize","Total","0.00","0.00","2284.00"
"Bihar","Kaimur (Bhabua)","Barley","Rabi","0.00","0.00","1760.00"
"Bihar","Kaimur (Bhabua)","Barley","Total","0.00","0.00","1760.00"
"Bihar","Kaimur (Bhabua)","Small Millets","Kharif","0.00","0.00","740.00"
"Bihar","Kaimur (Bhabua)","Small Millets","Total","0.00","0.00","740.00"
"Bihar","Kaimur (Bhabua)","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","740.00"
"Bihar","Kaimur (Bhabua)","Shree Anna /Nutri Cereals","Total","0.00","0.00","740.00"
"Bihar","Kaimur (Bhabua)","Nutri/Coarse Cereals","Kharif","0.00","0.00","1020.00"
"Bihar","Kaimur (Bhabua)","Nutri/Coarse Cereals","Rabi","0.00","0.00","1760.00"
"Bihar","Kaimur (Bhabua)","Nutri/Coarse Cereals","Total","0.00","0.00","1443.00"
"Bihar","Kaimur (Bhabua)","Cereals","Kharif","1.39","4.48","3225.00"
"Bihar","Kaimur (Bhabua)","Cereals","Rabi","1.13","3.40","3023.00"
"Bihar","Kaimur (Bhabua)","Cereals","Total","2.52","7.88","3134.00"
"Bihar","Kaimur (Bhabua)","Tur","Kharif","0.00","0.01","1398.00"
"Bihar","Kaimur (Bhabua)","Tur","Total","0.00","0.01","1398.00"
"Bihar","Kaimur (Bhabua)","Gram","Rabi","0.03","0.02","842.00"
"Bihar","Kaimur (Bhabua)","Gram","Total","0.03","0.02","842.00"
"Bihar","Kaimur (Bhabua)","Urad","Kharif","0.00","0.00","912.00"
"Bihar","Kaimur (Bhabua)","Urad","Total","0.00","0.00","912.00"
"Bihar","Kaimur (Bhabua)","Moong","Kharif","0.00","0.00","756.00"
"Bihar","Kaimur (Bhabua)","Moong","Summer","0.00","0.00","702.00"
"Bihar","Kaimur (Bhabua)","Moong","Total","0.00","0.00","741.00"
"Bihar","Kaimur (Bhabua)","Lentil","Rabi","0.01","0.01","703.00"
"Bihar","Kaimur (Bhabua)","Lentil","Total","0.01","0.01","703.00"
"Bihar","Kaimur (Bhabua)","Other Pulses","Rabi","0.00","0.00","1040.00"
"Bihar","Kaimur (Bhabua)","Other Pulses","Total","0.00","0.00","1040.00"
"Bihar","Kaimur (Bhabua)","Total Pulses","Total","0.05","0.04","858.00"
"Bihar","Kaimur (Bhabua)","Total Food Grains","Kharif","1.39","4.49","3218.00"
"Bihar","Kaimur (Bhabua)","Total Food Grains","Rabi","1.17","3.44","2946.00"
"Bihar","Kaimur (Bhabua)","Total Food Grains","Summer","0.00","0.00","702.00"
"Bihar","Kaimur (Bhabua)","Total Food Grains","Total","2.56","7.92","3093.00"
"Bihar","Katihar","Rice","Kharif","0.61","1.34","2215.00"
"Bihar","Katihar","Rice","Summer","0.22","0.59","2757.00"
"Bihar","Katihar","Rice","Total","0.82","1.94","2357.00"
"Bihar","Katihar","Wheat","Rabi","0.15","0.45","3076.00"
"Bihar","Katihar","Wheat","Total","0.15","0.45","3076.00"
"Bihar","Katihar","Maize","Kharif","0.02","0.09","3775.00"
"Bihar","Katihar","Maize","Rabi","0.37","2.99","8022.00"
"Bihar","Katihar","Maize","Summer","0.42","3.03","7286.00"
"Bihar","Katihar","Maize","Total","0.81","6.11","7516.00"
"Bihar","Katihar","Barley","Rabi","0.00","0.00","1641.00"
"Bihar","Katihar","Barley","Total","0.00","0.00","1641.00"
"Bihar","Katihar","Small Millets","Kharif","0.00","0.00","738.00"
"Bihar","Katihar","Small Millets","Total","0.00","0.00","738.00"
"Bihar","Katihar","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","738.00"
"Bihar","Katihar","Shree Anna /Nutri Cereals","Total","0.00","0.00","738.00"
"Bihar","Katihar","Nutri/Coarse Cereals","Kharif","0.02","0.09","3769.00"
"Bihar","Katihar","Nutri/Coarse Cereals","Rabi","0.37","2.99","7990.00"
"Bihar","Katihar","Nutri/Coarse Cereals","Summer","0.42","3.03","7286.00"
"Bihar","Katihar","Nutri/Coarse Cereals","Total","0.82","6.12","7502.00"
"Bihar","Katihar","Cereals","Kharif","0.63","1.44","2276.00"
"Bihar","Katihar","Cereals","Rabi","0.52","3.45","6605.00"
"Bihar","Katihar","Cereals","Summer","0.63","3.62","5741.00"
"Bihar","Katihar","Cereals","Total","1.78","8.50","4767.00"
"Bihar","Katihar","Urad","Kharif","0.02","0.01","910.00"
"Bihar","Katihar","Urad","Total","0.02","0.01","910.00"
"Bihar","Katihar","Moong","Kharif","0.00","0.00","682.00"
"Bihar","Katihar","Moong","Summer","0.02","0.02","889.00"
"Bihar","Katihar","Moong","Total","0.02","0.02","853.00"
"Bihar","Katihar","Lentil","Rabi","0.00","0.00","1136.00"
"Bihar","Katihar","Lentil","Total","0.00","0.00","1136.00"
"Bihar","Katihar","Other Pulses","Kharif","0.00","0.00","934.00"
"Bihar","Katihar","Other Pulses","Rabi","0.00","0.00","1027.00"
"Bihar","Katihar","Other Pulses","Total","0.00","0.00","986.00"
"Bihar","Katihar","Total Pulses","Total","0.05","0.04","913.00"
"Bihar","Katihar","Total Food Grains","Kharif","0.65","1.46","2230.00"
"Bihar","Katihar","Total Food Grains","Rabi","0.53","3.45","6533.00"
"Bihar","Katihar","Total Food Grains","Summer","0.65","3.64","5611.00"
"Bihar","Katihar","Total Food Grains","Total","1.83","8.55","4671.00"
"Bihar","Khagaria","Rice","Kharif","0.17","0.39","2345.00"
"Bihar","Khagaria","Rice","Summer","0.00","0.00","2658.00"
"Bihar","Khagaria","Rice","Total","0.17","0.39","2346.00"
"Bihar","Khagaria","Wheat","Rabi","0.25","0.87","3501.00"
"Bihar","Khagaria","Wheat","Total","0.25","0.87","3501.00"
"Bihar","Khagaria","Maize","Kharif","0.14","0.20","1433.00"
"Bihar","Khagaria","Maize","Rabi","0.33","2.03","6078.00"
"Bihar","Khagaria","Maize","Summer","0.08","0.47","5621.00"
"Bihar","Khagaria","Maize","Total","0.56","2.70","4831.00"
"Bihar","Khagaria","Barley","Rabi","0.00","0.00","1641.00"
"Bihar","Khagaria","Barley","Total","0.00","0.00","1641.00"
"Bihar","Khagaria","Ragi","Kharif","0.00","0.00","872.00"
"Bihar","Khagaria","Ragi","Total","0.00","0.00","872.00"
"Bihar","Khagaria","Small Millets","Kharif","0.00","0.00","738.00"
"Bihar","Khagaria","Small Millets","Total","0.00","0.00","738.00"
"Bihar","Khagaria","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","743.00"
"Bihar","Khagaria","Shree Anna /Nutri Cereals","Total","0.00","0.00","743.00"
"Bihar","Khagaria","Nutri/Coarse Cereals","Kharif","0.14","0.21","1420.00"
"Bihar","Khagaria","Nutri/Coarse Cereals","Rabi","0.34","2.04","6061.00"
"Bihar","Khagaria","Nutri/Coarse Cereals","Summer","0.08","0.47","5621.00"
"Bihar","Khagaria","Nutri/Coarse Cereals","Total","0.56","2.71","4804.00"
"Bihar","Khagaria","Cereals","Kharif","0.31","0.60","1916.00"
"Bihar","Khagaria","Cereals","Rabi","0.58","2.91","4972.00"
"Bihar","Khagaria","Cereals","Summer","0.08","0.47","5607.00"
"Bihar","Khagaria","Cereals","Total","0.98","3.98","4052.00"
"Bihar","Khagaria","Tur","Kharif","0.00","0.00","962.00"
"Bihar","Khagaria","Tur","Total","0.00","0.00","962.00"
"Bihar","Khagaria","Gram","Rabi","0.00","0.00","869.00"
"Bihar","Khagaria","Gram","Total","0.00","0.00","869.00"
"Bihar","Khagaria","Urad","Kharif","0.01","0.01","1186.00"
"Bihar","Khagaria","Urad","Total","0.01","0.01","1186.00"
"Bihar","Khagaria","Moong","Kharif","0.00","0.00","692.00"
"Bihar","Khagaria","Moong","Summer","0.01","0.01","659.00"
"Bihar","Khagaria","Moong","Total","0.01","0.01","666.00"
"Bihar","Khagaria","Lentil","Rabi","0.00","0.00","823.00"
"Bihar","Khagaria","Lentil","Total","0.00","0.00","823.00"
"Bihar","Khagaria","Other Pulses","Kharif","0.00","0.00","980.00"
"Bihar","Khagaria","Other Pulses","Rabi","0.01","0.02","1515.00"
"Bihar","Khagaria","Other Pulses","Total","0.01","0.02","1431.00"
"Bihar","Khagaria","Total Pulses","Total","0.04","0.04","1032.00"
"Bihar","Khagaria","Total Food Grains","Kharif","0.33","0.61","1877.00"
"Bihar","Khagaria","Total Food Grains","Rabi","0.60","2.93","4879.00"
"Bihar","Khagaria","Total Food Grains","Summer","0.10","0.48","5007.00"
"Bihar","Khagaria","Total Food Grains","Total","1.02","4.02","3930.00"
"Bihar","Kishanganj","Rice","Kharif","0.81","1.90","2346.00"
"Bihar","Kishanganj","Rice","Summer","0.14","0.48","3444.00"
"Bihar","Kishanganj","Rice","Total","0.95","2.38","2506.00"
"Bihar","Kishanganj","Wheat","Rabi","0.08","0.21","2532.00"
"Bihar","Kishanganj","Wheat","Total","0.08","0.21","2532.00"
"Bihar","Kishanganj","Maize","Rabi","0.45","4.02","8934.00"
"Bihar","Kishanganj","Maize","Summer","0.02","0.17","8032.00"
"Bihar","Kishanganj","Maize","Total","0.47","4.19","8894.00"
"Bihar","Kishanganj","Ragi","Kharif","0.00","0.00","872.00"
"Bihar","Kishanganj","Ragi","Total","0.00","0.00","872.00"
"Bihar","Kishanganj","Shree Anna /Nutri Cereals","Kharif","0.00","0.00","872.00"
"Bihar","Kishanganj","Shree Anna /Nutri Cereals","Total","0.00","0.00","872.00"
"Bihar","Kishanganj","Nutri/Coarse Cereals","Kharif","0.00","0.00","872.00"
"Bihar","Kishanganj","Nutri/Coarse Cereals","Rabi","0.45","4.02","8934.00"
